Date,Open,High,Low,Close
2012-01-18,2399.39,2423.02,2373.66,2390.64
2012-01-19,2398.04,2435.04,2391.18,2435.04
2012-01-20,2435.7,2440.29,2418.31,2426.96
2012-01-23,2426.45,2452.43,2417.07,2441.44
2012-01-24,2434.45,2434.45,2407.36,2432.07
2012-01-25,2432.74,2439.26,2398.42,2421.12
2012-01-26,2429.37,2466.15,2427.95,2460.4
2012-01-27,2452.2,2467.62,2431.29,2436.62
2012-01-30,2426.56,2426.56,2397.48,2404.62
2012-01-31,2417.02,2438.42,2412.42,2416.66
2012-02-01,2425.83,2475.58,2425.83,2470.79
2012-02-02,2478.32,2490.44,2461.72,2478.15
2012-02-03,2475.64,2515.15,2467.7,2515.15
2012-02-06,2508.38,2510.93,2486.95,2507.89
2012-02-07,2511.86,2519.77,2485.69,2514.12
2012-02-08,2519.03,2538.56,2510.71,2512.92
2012-02-09,2515.55,2542.98,2512.93,2522.34
2012-02-10,2510.55,2510.55,2471.19,2480.76
2012-02-13,2491.98,2510.72,2484.11,2491.54
2012-02-14,2486.09,2507.66,2476.88,2488.29
2012-02-15,2499.23,2520.78,2485.53,2493.96
2012-02-16,2480.74,2489.35,2454.98,2489.35
2012-02-17,2501.45,2530.83,2501.45,2520.31
2012-02-20,2529.76,2551.18,2529.76,2550.28
2012-02-21,2551.55,2557.86,2523.67,2541.6
2012-02-22,2544.04,2546.12,2516.93,2519.0
2012-02-23,2516.7,2534.0,2489.27,2508.08
2012-02-24,2514.61,2531.68,2511.77,2523.69
2012-02-27,2516.75,2519.37,2484.07,2513.06
2012-02-28,2518.04,2531.32,2498.0,2519.72
2012-02-29,2525.72,2548.61,2507.99,2512.11
2012-03-01,2509.15,2549.93,2497.86,2548.66
2012-03-02,2549.29,2556.96,2538.93,2546.16
2012-03-05,2539.21,2540.03,2512.38,2529.86
2012-03-06,2523.18,2523.18,2443.52,2443.52
2012-03-07,2443.5,2464.39,2437.6,2460.77
2012-03-08,2469.04,2514.22,2469.04,2514.22
2012-03-09,2516.67,2530.47,2503.24,2515.95
2012-03-12,2511.42,2524.68,2502.75,2514.97
2012-03-13,2524.15,2560.18,2524.15,2556.82
2012-03-14,2563.62,2593.89,2563.62,2574.79
2012-03-15,2573.72,2594.13,2569.55,2593.97
2012-03-16,2595.25,2611.42,2595.25,2608.3
2012-03-19,2604.61,2608.44,2588.93,2608.42
2012-03-20,2603.62,2603.62,2570.55,2576.61
2012-03-21,2583.49,2596.58,2549.29,2567.58
2012-03-22,2563.55,2563.55,2516.44,2530.22
2012-03-23,2530.68,2542.15,2494.15,2525.43
2012-03-26,2530.99,2548.4,2512.9,2539.87
2012-03-27,2545.37,2563.46,2525.21,2525.21
2012-03-28,2520.5,2537.5,2496.68,2496.68
2012-03-29,2494.7,2498.71,2445.46,2452.74
2012-03-30,2465.08,2480.95,2455.58,2477.28
2012-04-02,2481.02,2501.18,2453.35,2501.18
2012-04-03,2500.51,2509.93,2458.98,2458.98
2012-04-04,2452.84,2452.84,2395.84,2398.46
2012-04-05,2405.43,2409.78,2362.95,2392.54
2012-04-06,2392.54,2392.54,2392.54,2392.54
2012-04-09,2392.54,2392.54,2392.54,2392.54
2012-04-10,2378.09,2378.09,2321.53,2321.53
2012-04-11,2320.36,2359.02,2314.49,2341.36
2012-04-12,2344.32,2358.07,2315.75,2352.24
2012-04-13,2349.21,2349.48,2282.23,2291.51
2012-04-16,2287.25,2329.15,2280.07,2301.19
2012-04-17,2299.87,2367.05,2297.31,2367.05
2012-04-18,2364.5,2366.72,2320.26,2327.84
2012-04-19,2332.54,2353.37,2284.67,2284.67
2012-04-20,2283.86,2317.14,2271.39,2311.27
2012-04-23,2299.16,2299.16,2238.45,2244.83
2012-04-24,2251.45,2288.24,2244.43,2284.08
2012-04-25,2289.79,2339.63,2289.79,2322.91
2012-04-26,2329.06,2341.24,2294.0,2322.69
2012-04-27,2303.07,2354.82,2280.49,2344.02
2012-04-30,2345.9,2350.95,2305.42,2306.43
2012-05-01,2306.48,2306.69,2306.31,2306.69
2012-05-02,2323.74,2344.95,2276.67,2290.31
2012-05-03,2295.71,2327.08,2275.4,2287.1
2012-05-04,2280.88,2295.74,2241.66,2248.34
2012-05-07,2227.2,2287.25,2204.73,2283.09
2012-05-08,2273.79,2284.42,2226.97,2236.11
2012-05-09,2240.44,2248.37,2194.5,2225.63
2012-05-10,2227.48,2258.51,2206.41,2247.38
2012-05-11,2238.46,2257.05,2208.85,2254.54
2012-05-14,2234.35,2234.35,2187.15,2201.95
2012-05-15,2209.67,2227.17,2166.81,2178.67
2012-05-16,2169.12,2201.09,2142.78,2175.34
2012-05-17,2177.89,2182.42,2134.57,2146.91
2012-05-18,2136.39,2168.62,2112.77,2144.69
2012-05-21,2141.17,2160.69,2125.45,2150.16
2012-05-22,2160.28,2198.99,2155.19,2192.85
2012-05-23,2174.03,2174.03,2125.93,2134.05
2012-05-24,2143.02,2168.28,2118.02,2156.52
2012-05-25,2159.91,2181.02,2138.33,2161.87
2012-05-28,2173.92,2190.22,2142.96,2147.92
2012-05-29,2156.87,2173.62,2138.26,2160.31
2012-05-30,2147.3,2164.3,2108.61,2116.18
2012-05-31,2120.86,2136.19,2097.76,2118.94
2012-06-01,2120.9,2120.9,2050.16,2068.66
2012-06-04,2059.28,2096.68,2051.26,2078.96
2012-06-05,2085.87,2097.68,2069.02,2087.31
2012-06-06,2095.63,2141.47,2095.63,2137.73
2012-06-07,2143.84,2171.5,2139.78,2143.08
2012-06-08,2130.18,2152.0,2110.0,2143.9
2012-06-11,2163.27,2202.63,2135.34,2137.7
2012-06-12,2137.68,2159.67,2119.19,2143.38
2012-06-13,2146.98,2163.2,2129.58,2143.5
2012-06-14,2138.51,2150.97,2120.44,2148.21
2012-06-15,2156.65,2189.49,2156.65,2181.23
2012-06-18,2198.37,2209.58,2147.69,2155.64
2012-06-19,2160.54,2201.2,2143.81,2198.01
2012-06-20,2200.49,2212.62,2188.75,2207.49
2012-06-21,2201.1,2231.55,2186.17,2199.42
2012-06-22,2189.13,2207.62,2174.02,2186.81
2012-06-25,2178.33,2178.33,2124.98,2130.71
2012-06-26,2132.56,2145.19,2121.09,2127.95
2012-06-27,2133.91,2165.61,2130.76,2165.61
2012-06-28,2167.89,2172.06,2134.64,2157.62
2012-06-29,2184.95,2264.72,2184.95,2264.72
2012-07-02,2266.41,2305.31,2260.38,2292.08
2012-07-03,2295.49,2320.43,2295.49,2320.43
2012-07-04,2315.5,2317.07,2297.86,2312.41
2012-07-05,2309.73,2332.08,2266.59,2284.92
2012-07-06,2277.15,2279.94,2235.51,2235.51
2012-07-09,2233.66,2242.78,2214.24,2227.91
2012-07-10,2231.76,2263.31,2221.15,2241.85
2012-07-11,2232.95,2258.56,2225.55,2246.23
2012-07-12,2236.48,2243.68,2215.32,2228.01
2012-07-13,2230.65,2260.19,2225.54,2259.09
2012-07-16,2256.63,2258.37,2234.8,2251.96
2012-07-17,2255.38,2271.33,2242.46,2250.75
2012-07-18,2258.48,2285.01,2252.42,2284.7
2012-07-19,2288.96,2309.82,2285.42,2302.45
2012-07-20,2298.76,2302.06,2235.44,2237.33
2012-07-23,2220.12,2220.12,2163.71,2179.31
2012-07-24,2184.06,2190.04,2151.54,2151.54
2012-07-25,2147.5,2181.63,2142.46,2159.09
2012-07-26,2163.6,2251.05,2145.91,2251.05
2012-07-27,2256.82,2301.23,2234.02,2301.23
2012-07-30,2307.63,2346.31,2307.63,2340.31
2012-07-31,2338.81,2354.75,2321.23,2325.72
2012-08-01,2326.34,2342.63,2322.62,2333.38
2012-08-02,2331.47,2376.85,2262.81,2263.36
2012-08-03,2268.71,2372.58,2261.77,2372.58
2012-08-06,2369.36,2409.05,2362.69,2399.32
2012-08-07,2440.24,2440.24,2440.24,2440.24
2012-08-08,2432.28,2432.28,2432.28,2432.28
2012-08-09,2437.04,2437.04,2437.04,2437.04
2012-08-10,2426.62,2427.35,2406.86,2423.22
2012-08-13,2419.52,2438.86,2404.28,2415.96
2012-08-14,2423.23,2441.47,2419.6,2432.29
2012-08-15,2425.89,2438.11,2414.82,2430.39
2012-08-16,2432.74,2456.53,2421.62,2456.53
2012-08-17,2463.34,2479.66,2460.82,2471.53
2012-08-20,2471.22,2493.19,2450.99,2466.32
2012-08-21,2471.73,2494.06,2471.73,2490.27
2012-08-22,2477.38,2480.21,2452.5,2452.73
2012-08-23,2466.45,2477.17,2413.97,2429.17
2012-08-24,2428.88,2440.75,2405.68,2434.23
2012-08-27,2431.34,2461.82,2420.41,2461.82
2012-08-28,2452.51,2457.92,2433.16,2442.12
2012-08-29,2441.99,2444.53,2423.71,2434.23
2012-08-30,2428.93,2431.81,2397.6,2403.8
2012-08-31,2402.81,2446.7,2398.72,2440.71
2012-09-03,2435.35,2463.17,2429.09,2463.17
2012-09-04,2465.63,2467.66,2435.21,2436.54
2012-09-05,2435.95,2459.97,2420.46,2441.81
2012-09-06,2446.73,2525.26,2446.71,2524.95
2012-09-07,2530.7,2565.81,2530.7,2538.6
2012-09-10,2536.18,2540.66,2522.72,2528.53
2012-09-11,2524.19,2557.81,2509.39,2557.65
2012-09-12,2563.84,2591.18,2554.37,2564.8
2012-09-13,2563.36,2565.6,2532.8,2543.22
2012-09-14,2567.96,2604.77,2567.96,2594.56
2012-09-17,2585.36,2589.37,2577.75,2583.57
2012-09-18,2573.38,2573.38,2541.74,2553.4
2012-09-19,2562.01,2572.64,2546.16,2567.67
2012-09-20,2550.8,2558.09,2535.77,2553.03
2012-09-21,2560.56,2580.66,2552.98,2577.08
2012-09-24,2565.66,2566.19,2545.77,2557.89
2012-09-25,2555.28,2573.5,2544.21,2568.48
2012-09-26,2552.58,2552.58,2496.38,2498.52
2012-09-27,2510.47,2518.3,2497.23,2506.06
2012-09-28,2515.48,2522.79,2454.26,2454.26
2012-10-01,2451.29,2502.51,2450.32,2498.81
2012-10-02,2485.94,2519.99,2473.8,2493.59
2012-10-03,2485.1,2501.62,2476.76,2492.48
2012-10-04,2499.03,2512.5,2479.95,2485.75
2012-10-05,2492.3,2534.26,2492.3,2531.21
2012-10-08,2517.52,2517.52,2494.96,2496.09
2012-10-09,2502.26,2506.18,2468.5,2472.23
2012-10-10,2465.49,2472.53,2455.95,2456.54
2012-10-11,2449.62,2494.84,2440.58,2487.08
2012-10-12,2482.66,2493.31,2469.09,2469.09
2012-10-15,2468.83,2500.53,2468.83,2485.12
2012-10-16,2498.55,2547.9,2498.55,2547.9
2012-10-17,2553.3,2571.62,2548.26,2569.83
2012-10-18,2568.48,2579.81,2555.35,2574.19
2012-10-19,2570.3,2572.04,2536.56,2542.24
2012-10-22,2542.8,2555.4,2525.44,2531.1
2012-10-23,2531.61,2534.85,2467.38,2477.92
2012-10-24,2484.16,2498.6,2461.65,2490.58
2012-10-25,2491.22,2511.25,2481.89,2483.43
2012-10-26,2474.22,2505.25,2460.48,2496.1
2012-10-29,2488.42,2488.42,2467.81,2478.84
2012-10-30,2481.85,2517.21,2481.85,2515.99
2012-10-31,2515.83,2539.65,2503.64,2503.64
2012-11-01,2500.31,2541.87,2495.9,2533.87
2012-11-02,2535.08,2557.03,2523.0,2547.15
2012-11-05,2534.41,2534.41,2515.16,2517.67
2012-11-06,2520.41,2537.25,2515.94,2535.94
2012-11-07,2546.68,2560.11,2479.04,2479.1
2012-11-08,2488.2,2502.95,2472.77,2479.13
2012-11-09,2480.8,2487.53,2441.88,2479.82
2012-11-12,2480.5,2485.38,2466.35,2473.52
2012-11-13,2464.37,2495.88,2448.12,2493.14
2012-11-14,2489.32,2500.29,2467.07,2472.84
2012-11-15,2461.63,2473.23,2454.82,2461.77
2012-11-16,2461.13,2466.31,2427.32,2427.32
2012-11-19,2443.54,2497.56,2443.54,2495.21
2012-11-20,2488.4,2511.87,2482.11,2509.62
2012-11-21,2503.57,2523.54,2495.05,2519.68
2012-11-22,2525.15,2536.85,2523.29,2535.09
2012-11-23,2539.03,2557.03,2523.86,2557.03
2012-11-26,2550.86,2553.18,2537.99,2542.52
2012-11-27,2550.78,2563.72,2534.69,2543.45
2012-11-28,2536.81,2549.12,2522.07,2546.84
2012-11-29,2559.45,2582.18,2559.45,2581.69
2012-11-30,2580.98,2592.43,2575.25,2575.25
2012-12-03,2580.9,2608.41,2579.18,2582.36
2012-12-04,2581.18,2602.32,2577.69,2590.83
2012-12-05,2600.7,2610.39,2581.55,2592.09
2012-12-06,2598.11,2617.83,2590.51,2603.41
2012-12-07,2607.33,2615.76,2591.63,2601.37
2012-12-10,2591.88,2596.71,2567.15,2596.02
2012-12-11,2598.5,2625.38,2593.39,2624.03
2012-12-12,2624.01,2633.58,2620.43,2630.34
2012-12-13,2633.56,2638.64,2621.18,2627.66
2012-12-14,2628.06,2635.65,2622.37,2630.54
2012-12-17,2627.72,2632.93,2611.89,2628.01
2012-12-18,2634.0,2647.3,2632.51,2643.5
2012-12-19,2648.75,2661.25,2645.41,2654.69
2012-12-20,2650.03,2661.92,2643.88,2658.3
2012-12-21,2649.95,2653.56,2634.87,2651.09
2012-12-24,2649.51,2653.24,2647.17,2648.53
2012-12-25,2648.53,2648.53,2648.53,2648.53
2012-12-26,2648.53,2648.53,2648.53,2648.53
2012-12-27,2650.91,2668.23,2648.29,2659.95
2012-12-28,2660.89,2664.37,2626.41,2626.85
2012-12-31,2619.59,2638.18,2619.56,2635.93
2013-01-01,2635.93,2635.93,2635.93,2635.93
2013-01-02,2659.79,2711.25,2659.79,2711.25
2013-01-03,2705.8,2705.8,2689.3,2701.22
2013-01-04,2696.94,2711.02,2690.11,2709.35
2013-01-07,2712.25,2714.18,2691.04,2695.56
2013-01-08,2690.91,2710.2,2684.9,2691.45
2013-01-09,2697.51,2710.49,2691.0,2706.39
2013-01-10,2705.6,2725.38,2693.93,2708.27
2013-01-11,2712.78,2719.99,2702.72,2717.79
2013-01-14,2725.41,2735.36,2707.36,2715.16
2013-01-15,2709.91,2715.95,2690.24,2701.59
2013-01-16,2699.21,2704.8,2685.27,2702.54
2013-01-17,2699.47,2727.04,2697.06,2718.93
2013-01-18,2723.88,2731.04,2707.35,2709.59
2013-01-21,2715.0,2726.63,2712.99,2726.63
2013-01-22,2724.44,2727.42,2697.32,2716.7
2013-01-23,2720.06,2724.35,2703.49,2708.28
2013-01-24,2707.85,2724.67,2692.15,2722.96
2013-01-25,2721.5,2748.13,2716.09,2744.18
2013-01-28,2745.96,2753.93,2741.74,2744.5
2013-01-29,2744.79,2750.89,2731.02,2749.27
2013-01-30,2750.61,2754.8,2724.85,2732.12
2013-01-31,2728.94,2730.51,2702.98,2702.98
2013-02-01,2706.22,2718.56,2696.64,2710.08
2013-02-04,2712.67,2712.67,2625.17,2625.17
2013-02-05,2622.83,2660.5,2622.65,2651.21
2013-02-06,2649.51,2658.47,2604.63,2617.35
2013-02-07,2617.93,2639.74,2597.49,2597.92
2013-02-08,2603.1,2631.82,2598.29,2630.3
2013-02-11,2631.38,2641.58,2613.39,2622.61
2013-02-12,2619.77,2648.83,2613.26,2648.83
2013-02-13,2651.26,2666.65,2641.63,2656.86
2013-02-14,2655.84,2666.25,2625.91,2635.35
2013-02-15,2634.24,2642.95,2615.26,2615.26
2013-02-18,2610.81,2618.27,2597.65,2616.65
2013-02-19,2612.65,2664.5,2611.01,2662.37
2013-02-20,2662.24,2670.69,2634.39,2640.35
2013-02-21,2629.62,2629.62,2579.68,2579.76
2013-02-22,2590.02,2630.46,2590.02,2630.05
2013-02-25,2642.81,2699.95,2633.95,2651.86
2013-02-26,2619.89,2619.89,2566.87,2570.52
2013-02-27,2580.04,2612.0,2563.64,2611.89
2013-02-28,2619.01,2637.7,2609.23,2633.55
2013-03-01,2627.93,2638.32,2589.84,2616.75
2013-03-04,2607.97,2628.67,2595.35,2619.78
2013-03-05,2635.34,2685.85,2635.34,2683.02
2013-03-06,2683.24,2704.01,2679.03,2679.89
2013-03-07,2684.7,2700.84,2683.4,2690.85
2013-03-08,2699.3,2733.86,2699.3,2728.78
2013-03-11,2723.74,2723.74,2706.32,2718.71
2013-03-12,2712.93,2724.63,2702.51,2711.85
2013-03-13,2709.65,2710.13,2693.6,2704.73
2013-03-14,2718.14,2744.7,2718.14,2744.7
2013-03-15,2745.04,2746.02,2714.76,2725.72
2013-03-18,2695.62,2709.32,2663.2,2705.47
2013-03-19,2698.84,2701.29,2660.43,2671.96
2013-03-20,2686.83,2712.8,2684.22,2708.9
2013-03-21,2705.57,2706.27,2667.8,2683.92
2013-03-22,2680.96,2702.14,2662.89,2681.67
2013-03-25,2700.96,2726.01,2642.02,2649.28
2013-03-26,2652.59,2661.26,2632.46,2641.12
2013-03-27,2647.65,2653.85,2590.03,2612.46
2013-03-28,2613.2,2641.58,2602.63,2624.02
2013-03-29,2624.02,2624.02,2624.02,2624.02
2013-04-01,2624.02,2624.02,2624.02,2624.02
2013-04-02,2622.24,2680.34,2622.24,2679.8
2013-04-03,2669.63,2676.9,2637.23,2639.01
2013-04-04,2645.02,2670.42,2616.44,2621.43
2013-04-05,2622.72,2634.94,2566.74,2585.28
2013-04-08,2591.84,2604.93,2586.47,2589.25
2013-04-09,2602.79,2614.16,2584.5,2595.13
2013-04-10,2603.61,2666.79,2602.77,2661.62
2013-04-11,2659.84,2681.95,2650.4,2674.33
2013-04-12,2669.58,2669.58,2627.07,2633.47
2013-04-15,2633.38,2647.53,2603.41,2624.71
2013-04-16,2615.27,2634.01,2600.32,2609.3
2013-04-17,2619.38,2626.32,2543.07,2553.49
2013-04-18,2561.06,2580.43,2542.1,2555.5
2013-04-19,2565.89,2588.36,2560.92,2575.16
2013-04-22,2584.65,2602.57,2569.9,2583.62
2013-04-23,2585.56,2662.88,2585.07,2662.88
2013-04-24,2664.15,2706.82,2662.22,2702.05
2013-04-25,2695.52,2709.57,2686.01,2704.41
2013-04-26,2689.87,2692.78,2670.34,2683.43
2013-04-29,2690.07,2718.91,2689.0,2717.38
2013-04-30,2722.6,2735.53,2704.41,2712.0
2013-05-01,2712.01,2712.28,2711.69,2711.74
2013-05-02,2702.68,2745.38,2688.59,2718.9
2013-05-03,2724.14,2764.17,2710.52,2763.68
2013-05-06,2762.0,2762.0,2746.47,2750.52
2013-05-07,2756.17,2777.96,2750.67,2769.08
2013-05-08,2767.77,2784.99,2761.65,2784.62
2013-05-09,2773.62,2780.81,2760.16,2773.16
2013-05-10,2775.75,2805.3,2773.59,2785.24
2013-05-13,2783.7,2791.81,2764.75,2777.39
2013-05-14,2780.63,2795.63,2760.93,2795.63
2013-05-15,2790.63,2809.83,2782.83,2809.58
2013-05-16,2805.07,2815.77,2794.19,2806.7
2013-05-17,2803.64,2825.44,2791.83,2817.99
2013-05-20,2822.55,2826.3,2803.01,2824.5
2013-05-21,2817.13,2823.12,2797.61,2821.65
2013-05-22,2821.4,2840.57,2805.65,2835.01
2013-05-23,2802.09,2802.09,2757.29,2776.78
2013-05-24,2784.95,2793.92,2752.09,2764.29
2013-05-27,2774.77,2795.07,2774.77,2795.0
2013-05-28,2801.23,2851.48,2801.23,2835.87
2013-05-29,2819.69,2820.7,2783.71,2786.54
2013-05-30,2782.66,2812.97,2778.91,2799.2
2013-05-31,2799.21,2799.21,2760.19,2769.64
2013-06-03,2757.65,2788.22,2728.89,2747.74
2013-06-04,2760.82,2779.15,2751.13,2755.7
2013-06-05,2741.56,2753.29,2709.33,2709.33
2013-06-06,2709.5,2729.41,2676.21,2676.21
2013-06-07,2680.82,2733.96,2664.07,2724.08
2013-06-10,2719.18,2734.29,2708.72,2719.4
2013-06-11,2707.13,2707.13,2656.0,2683.2
2013-06-12,2681.38,2701.22,2663.89,2666.52
2013-06-13,2647.66,2666.49,2617.48,2661.71
2013-06-14,2670.61,2687.19,2660.98,2667.32
2013-06-17,2673.63,2718.03,2673.63,2702.69
2013-06-18,2691.83,2709.99,2686.21,2700.93
2013-06-19,2702.86,2709.41,2678.03,2683.98
2013-06-20,2651.89,2651.89,2582.14,2586.45
2013-06-21,2595.66,2613.13,2549.48,2549.48
2013-06-24,2549.48,2556.28,2494.54,2511.83
2013-06-25,2532.51,2554.77,2526.78,2543.37
2013-06-26,2545.68,2607.55,2536.7,2602.81
2013-06-27,2602.05,2633.58,2587.81,2619.86
2013-06-28,2626.23,2635.9,2591.12,2602.59
2013-07-01,2619.36,2637.64,2590.92,2622.62
2013-07-02,2626.46,2627.4,2595.56,2603.2
2013-07-03,2586.67,2586.67,2539.15,2570.76
2013-07-04,2588.51,2648.31,2581.69,2646.54
2013-07-05,2649.04,2660.19,2596.01,2596.01
2013-07-08,2612.05,2664.92,2612.05,2650.85
2013-07-09,2660.51,2675.27,2654.51,2664.14
2013-07-10,2661.22,2670.12,2639.55,2659.71
2013-07-11,2679.87,2695.45,2671.69,2681.32
2013-07-12,2688.39,2697.45,2666.34,2674.87
2013-07-15,2678.83,2697.79,2675.23,2686.69
2013-07-16,2690.17,2692.14,2662.81,2665.61
2013-07-17,2669.81,2690.09,2645.61,2681.88
2013-07-18,2677.01,2719.03,2672.33,2717.99
2013-07-19,2711.2,2716.91,2698.06,2716.17
2013-07-22,2718.78,2734.2,2712.31,2725.4
2013-07-23,2728.8,2742.16,2722.47,2722.9
2013-07-24,2727.86,2759.5,2727.86,2752.25
2013-07-25,2753.31,2753.33,2719.16,2740.29
2013-07-26,2750.48,2766.65,2733.69,2741.96
2013-07-29,2754.04,2762.71,2736.83,2741.73
2013-07-30,2750.27,2764.36,2743.3,2759.21
2013-07-31,2749.67,2773.6,2747.71,2768.15
2013-08-01,2774.12,2809.15,2774.12,2808.64
2013-08-02,2816.14,2819.14,2796.53,2811.0
2013-08-05,2815.26,2821.39,2800.53,2809.08
2013-08-06,2809.18,2820.62,2777.16,2790.78
2013-08-07,2784.81,2798.39,2775.19,2794.44
2013-08-08,2797.35,2819.88,2792.62,2816.88
2013-08-09,2821.54,2834.57,2806.05,2825.62
2013-08-12,2826.12,2832.83,2802.41,2827.15
2013-08-13,2832.57,2845.13,2828.96,2841.61
2013-08-14,2844.77,2855.89,2835.59,2852.08
2013-08-15,2849.36,2849.36,2810.5,2835.86
2013-08-16,2834.31,2855.03,2824.9,2854.27
2013-08-19,2853.81,2854.35,2821.44,2823.35
2013-08-20,2813.95,2813.95,2770.18,2787.98
2013-08-21,2794.39,2797.68,2773.06,2774.58
2013-08-22,2775.62,2821.59,2775.62,2812.32
2013-08-23,2811.3,2828.97,2794.2,2826.05
2013-08-26,2825.46,2827.32,2803.84,2821.45
2013-08-27,2809.15,2818.69,2749.27,2749.27
2013-08-28,2743.54,2754.27,2720.57,2742.61
2013-08-29,2750.72,2760.12,2732.88,2758.31
2013-08-30,2758.07,2758.28,2721.37,2721.37
2013-09-02,2741.08,2780.74,2741.08,2774.09
2013-09-03,2774.64,2778.32,2735.69,2753.35
2013-09-04,2758.79,2764.84,2725.56,2758.29
2013-09-05,2761.9,2777.88,2748.56,2774.2
2013-09-06,2770.36,2803.83,2762.2,2803.42
2013-09-09,2801.63,2804.77,2787.74,2798.31
2013-09-10,2816.13,2853.04,2816.13,2851.4
2013-09-11,2847.47,2863.95,2845.29,2863.44
2013-09-12,2862.76,2870.18,2849.9,2862.07
2013-09-13,2856.58,2869.52,2849.51,2867.11
2013-09-16,2882.12,2901.43,2882.12,2894.64
2013-09-17,2890.49,2896.07,2878.1,2890.95
2013-09-18,2893.76,2909.42,2888.36,2908.92
2013-09-19,2930.92,2955.47,2922.65,2936.2
2013-09-20,2931.1,2944.12,2925.5,2927.19
2013-09-23,2928.8,2936.09,2897.43,2906.35
2013-09-24,2907.79,2925.49,2906.68,2922.93
2013-09-25,2918.81,2929.15,2907.42,2927.35
2013-09-26,2930.19,2934.22,2909.55,2922.99
2013-09-27,2926.11,2933.05,2904.81,2919.34
2013-09-30,2899.41,2899.41,2877.87,2893.15
2013-10-01,2893.66,2933.02,2893.66,2933.02
2013-10-02,2923.54,2930.58,2902.03,2918.31
2013-10-03,2919.88,2926.72,2899.45,2902.12
2013-10-04,2902.26,2934.9,2898.3,2928.31
2013-10-07,2917.07,2925.08,2891.39,2923.04
2013-10-08,2920.87,2929.86,2902.7,2903.35
2013-10-09,2899.03,2923.18,2895.67,2904.73
2013-10-10,2918.98,2971.15,2918.98,2969.41
2013-10-11,2974.86,2977.31,2964.81,2974.28
2013-10-14,2963.48,2977.69,2957.7,2977.69
2013-10-15,2985.1,3007.94,2984.45,3004.56
2013-10-16,2993.74,3018.49,2989.2,3015.4
2013-10-17,3009.55,3011.31,2988.36,3010.39
2013-10-18,3020.45,3033.31,3009.66,3033.31
2013-10-21,3030.06,3033.27,3019.64,3028.65
2013-10-22,3023.2,3056.87,3021.41,3045.77
2013-10-23,3034.8,3034.8,3010.55,3017.16
2013-10-24,3024.69,3038.96,3022.28,3038.96
2013-10-25,3027.84,3043.84,3021.01,3034.5
2013-10-28,3041.16,3045.14,3009.8,3022.04
2013-10-29,3019.65,3050.74,3017.73,3050.64
2013-10-30,3049.09,3073.88,3035.02,3040.69
2013-10-31,3034.93,3067.97,3030.48,3067.95
2013-11-01,3068.73,3074.44,3047.53,3052.14
2013-11-04,3058.29,3067.92,3054.75,3061.18
2013-11-05,3066.59,3067.97,3021.41,3035.92
2013-11-06,3041.24,3065.1,3041.24,3056.4
2013-11-07,3052.43,3106.64,3035.37,3042.98
2013-11-08,3028.36,3038.42,2999.25,3034.91
2013-11-11,3038.65,3056.6,3027.84,3052.83
2013-11-12,3051.92,3060.64,3034.68,3034.68
2013-11-13,3026.94,3036.97,3000.35,3021.17
2013-11-14,3040.97,3056.03,3029.74,3053.69
2013-11-15,3053.22,3060.74,3042.62,3054.53
2013-11-18,3051.17,3091.04,3042.81,3081.3
2013-11-19,3070.05,3070.05,3048.0,3049.17
2013-11-20,3044.98,3064.55,3033.63,3047.32
2013-11-21,3031.86,3050.98,3016.67,3044.34
2013-11-22,3048.76,3059.99,3035.73,3055.98
2013-11-25,3065.7,3077.99,3064.73,3072.75
2013-11-26,3069.61,3076.26,3061.95,3062.62
2013-11-27,3066.6,3088.75,3064.93,3082.65
2013-11-28,3081.56,3098.63,3081.56,3092.42
2013-11-29,3091.03,3097.94,3086.64,3086.64
2013-12-02,3089.39,3094.54,3070.94,3077.23
2013-12-03,3074.79,3075.56,3013.88,3013.88
2013-12-04,3020.28,3025.92,2971.15,2991.76
2013-12-05,2985.41,2998.17,2953.17,2953.17
2013-12-06,2960.09,2985.09,2940.9,2979.94
2013-12-09,2987.3,2993.41,2973.52,2988.67
2013-12-10,2985.0,2999.28,2959.28,2960.86
2013-12-11,2960.45,2978.55,2944.76,2947.31
2013-12-12,2934.9,2945.39,2920.12,2928.12
2013-12-13,2927.14,2942.27,2916.7,2921.92
2013-12-16,2919.95,2983.98,2919.14,2978.77
2013-12-17,2969.19,2969.19,2941.76,2941.76
2013-12-18,2954.66,2975.09,2949.49,2975.09
2013-12-19,2989.91,3033.6,2989.91,3031.05
2013-12-20,3033.52,3053.3,3029.54,3049.35
2013-12-23,3054.85,3070.91,3047.68,3070.91
2013-12-24,3068.85,3076.49,3067.74,3072.88
2013-12-25,3072.88,3072.88,3072.88,3072.88
2013-12-26,3072.88,3072.88,3072.88,3072.88
2013-12-27,3086.77,3111.37,3086.77,3111.37
2013-12-30,3112.98,3116.23,3097.76,3100.93
2013-12-31,3101.9,3109.38,3101.9,3109.0
2014-01-01,3109.0,3109.0,3109.0,3109.0
2014-01-02,3116.34,3127.12,3058.63,3059.93
2014-01-03,3064.95,3080.35,3055.13,3074.43
2014-01-06,3070.14,3087.65,3065.29,3069.16
2014-01-07,3071.01,3113.03,3064.83,3110.96
2014-01-08,3113.97,3121.21,3100.53,3110.66
2014-01-09,3110.85,3131.18,3082.08,3090.26
2014-01-10,3097.72,3122.55,3092.98,3104.15
